X Z P
1.308090 -0.160946 35953.656250
1.308373 -0.170942 35953.730470
1.314547 -0.157870 35951.402340
1.317246 -0.154832 35944.781250
1.318907 -0.152806 35943.796880
1.321004 -0.168769 35955.894530
1.321286 -0.165764 35956.449220
1.327461 -0.155668 35965.218750
1.333918 -0.161555 35962.835940
1.335242 -0.160530 35959.992190
1.336903 -0.153491 35964.496090
1.340375 -0.151416 35976.917970
1.346831 -0.171277 35983.710940
1.353225 -0.164139 35977.960940
1.354886 -0.160087 35980.996090
1.359745 -0.155962 35996.574220
1.366202 -0.150786 36003.562500
1.371220 -0.156647 36000.734380
1.371350 -0.165643 36001.023440
1.372882 -0.151595 36006.789060
1.379116 -0.151407 36020.738280
1.385572 -0.161193 36029.882810
1.389204 -0.155079 36026.867190
1.390865 -0.159014 36025.968750
1.390859 -0.150015 36025.742190
1.392029 -0.161978 36039.980470
1.392312 -0.151968 36040.867190
1.398486 -0.151739 36054.226560
1.404943 -0.161499 36056.589840
1.407175 -0.154411 36053.843750
1.408836 -0.150345 36054.507810
1.411400 -0.151234 36067.640620
1.417857 -0.167970 36081.710940
1.421085 -0.168831 36082.667970
1.424313 -0.156692 36079.441410
1.425158 -0.168666 36078.121090
1.426820 -0.164588 36084.105470
1.430770 -0.168402 36104.617190
1.437227 -0.152087 36122.332030
1.443129 -0.163809 36123.046880
1.444685 -0.148736 36127.386720
1.444790 -0.151730 36127.835940
1.450141 -0.150444 36149.851560
1.456598 -0.159103 36163.613280
1.461100 -0.160876 36165.750000
1.462760 -0.152773 36167.218750
1.463054 -0.148763 36177.863280
1.463337 -0.148746 36179.761720
1.469511 -0.148384 36196.972660
1.475968 -0.149019 36205.152340
1.479070 -0.155842 36202.437500
1.480719 -0.155737 36203.843750
1.482638 -0.164615 36219.339840
1.488882 -0.156224 36244.832030
1.495339 -0.152821 36258.816410
1.497028 -0.162707 36261.503910
1.497028 -0.157707 36261.554690
1.498567 -0.159606 36264.628910
1.498613 -0.152606 36269.000000
1.498677 -0.155602 36269.191410
1.501716 -0.156397 36278.859380
1.501795 -0.163391 36279.566410
1.508252 -0.158950 36304.449220
1.514974 -0.158484 36311.710940
1.516634 -0.149366 36321.421880
1.521166 -0.150030 36343.292970
1.527623 -0.160563 36357.093750
1.530851 -0.160324 36361.277340
1.532919 -0.161172 36365.210940
1.532919 -0.147172 36365.386720
1.534580 -0.151042 36381.421880
1.534784 -0.145026 36382.992190
1.540536 -0.159580 36407.695310
1.546993 -0.156062 36428.414060
1.550852 -0.159760 36434.496090
1.550982 -0.147749 36435.367190
1.552513 -0.155628 36437.488280
1.553450 -0.146545 36450.417970
1.556679 -0.158281 36467.031250
1.559766 -0.149015 36477.484380
1.559907 -0.160003 36477.992190
1.566364 -0.157461 36491.644530
1.566576 -0.150443 36492.085940
1.568785 -0.145259 36496.625000
1.569183 -0.147224 36498.449220
1.572106 -0.154971 36503.425780
1.572821 -0.146906 36526.906250
1.572902 -0.144899 36529.039060
1.579277 -0.152326 36556.410160
1.585734 -0.141758 36571.136720
1.586717 -0.154670 36580.136720
1.587002 -0.152643 36581.312500
1.590027 -0.145356 36590.636720
1.592191 -0.139153 36614.308590
1.592474 -0.140127 36615.671880
1.598648 -0.144548 36633.671880
1.604626 -0.155980 36641.628910
1.605167 -0.136930 36647.484380
1.607934 -0.139653 36667.058590
1.611562 -0.147299 36693.449220
1.618018 -0.136656 36722.316410
1.622533 -0.140202 36731.703120
1.624475 -0.149000 36741.183590
1.625842 -0.150862 36752.867190
1.630932 -0.135332 36778.476560
1.637389 -0.146664 36797.136720
1.640428 -0.146348 36816.164060
1.642167 -0.144156 36829.910160
1.643734 -0.135982 36842.710940
1.643911 -0.148963 36843.816410
1.650303 -0.137264 36877.914060
1.656760 -0.137558 36895.742190
1.658311 -0.133394 36906.625000
1.658648 -0.143355 36907.804690
1.661619 -0.148015 36913.859380
1.663216 -0.131839 36930.261720
1.663499 -0.135807 36931.808590
1.666445 -0.137473 36949.292970
1.669673 -0.134095 36978.609380
1.669958 -0.134063 36980.378910
1.676193 -0.137363 36997.859380
1.679358 -0.131985 37009.125000
1.679358 -0.133985 37019.472660
1.679502 -0.136971 37026.386720
1.682587 -0.133607 37037.347660
1.689044 -0.126837 37064.617190
1.694063 -0.133245 37082.035160
1.695500 -0.129068 37094.820310
1.697359 -0.142839 37121.882810
1.701957 -0.130274 37153.464840
1.708414 -0.140479 37177.683590
1.711920 -0.136050 37191.160160
1.714871 -0.127672 37203.128910
1.715216 -0.135619 37214.183590
1.721328 -0.142852 37250.113280
1.727785 -0.138020 37289.261720
1.729765 -0.141768 37304.503910
1.730172 -0.128715 37306.203120
1.733072 -0.136337 37312.550780
1.734241 -0.133188 37332.320310
1.734524 -0.138150 37334.359380
1.740698 -0.122330 37360.296880
1.747155 -0.132485 37388.355470
1.747609 -0.135422 37409.000000
1.750905 -0.122977 37428.531250
1.753612 -0.138615 37451.007810
1.753612 -0.138615 37451.695310
1.760069 -0.126745 37479.308590
1.760539 -0.118681 37480.945310
1.765441 -0.125013 37495.253910
1.766526 -0.124862 37504.011720
1.768626 -0.123571 37521.546880
1.768736 -0.117555 37522.882810
1.768810 -0.132545 37524.457030
1.772982 -0.117967 37565.746090
1.779439 -0.134059 37599.128910
1.783260 -0.117529 37613.105470
1.785896 -0.134163 37628.238280
1.786037 -0.126143 37629.015620
1.786556 -0.122058 37638.480470
1.786697 -0.130039 37639.765620
1.792353 -0.117231 37672.660160
1.798810 -0.128310 37718.546880
1.801080 -0.128994 37736.656250
1.801563 -0.119923 37738.800780
1.804363 -0.112510 37744.773440
1.805267 -0.118376 37764.281250
1.805549 -0.127335 37766.546880
1.811723 -0.111443 37790.691410
1.814952 -0.122964 37818.867190
1.818180 -0.129497 37847.574220
1.818874 -0.125396 37867.351560
1.819136 -0.110357 37868.269530
1.822170 -0.110912 37876.121090
1.824637 -0.116539 37894.839840
1.824920 -0.117497 37896.183590
1.831094 -0.127580 37920.429690
1.836681 -0.124748 37948.355470
1.837551 -0.122622 37969.527340
1.839964 -0.109251 37992.867190
1.844008 -0.117638 38020.433590
1.850464 -0.118667 38044.906250
1.854474 -0.119062 38064.652340
1.857174 -0.117646 38080.921880
1.857758 -0.115552 38100.371090
1.863378 -0.118688 38140.601560
1.869835 -0.110704 38171.566410
1.872256 -0.108338 38188.882810
1.876292 -0.106707 38218.382810
1.882749 -0.112698 38269.230470
1.889205 -0.098690 38311.878910
1.895662 -0.112681 38339.742190
1.898816 -0.102189 38364.351560
1.898822 -0.109188 38365.589840
1.901363 -0.099790 38383.222660
1.901241 -0.109809 38382.906250
1.902119 -0.102672 38407.664060
1.907807 -0.108789 38430.675780
1.908576 -0.097663 38444.285160
1.910297 -0.100391 38451.136720
1.914385 -0.105752 38458.320310
1.915033 -0.106641 38476.375000
1.921396 -0.106647 38517.812500
1.921490 -0.104633 38519.531250
1.927946 -0.105611 38568.261720
1.934403 -0.110590 38600.230470
1.940860 -0.101568 38646.324220
1.947317 -0.097559 38691.917970
1.953774 -0.102538 38724.441410
1.960319 -0.099504 38769.082030
1.966688 -0.104495 38815.675780
1.973144 -0.095474 38853.972660
1.973648 -0.099394 38856.210940
1.978908 -0.104565 38878.378910
1.979601 -0.086464 38889.109380
1.980544 -0.100317 38912.179690
1.980728 -0.090288 38914.089840
1.986058 -0.100455 38940.449220
1.992515 -0.082447 38976.496090
1.996676 -0.091791 38997.585940
1.996805 -0.083771 38998.593750
1.998324 -0.086542 39004.894530
1.998972 -0.091438 39021.289060
1.999254 -0.089394 39023.371090
2.005429 -0.093441 39059.328120
2.011885 -0.088445 39094.984380
2.014458 -0.083054 39110.105470
2.016106 -0.093806 39119.546880
2.018342 -0.092461 39129.484380
2.021571 -0.090970 39146.675780
2.024799 -0.079478 39178.085940
2.031256 -0.095507 39209.988280
2.032252 -0.092355 39221.656250
2.033076 -0.090225 39227.765620
2.037713 -0.088536 39242.699220
2.041156 -0.080019 39260.210940
2.041979 -0.076901 39269.441410
2.044169 -0.093577 39292.421880
2.044683 -0.093501 39294.980470
2.050046 -0.093707 39319.832030
2.050871 -0.089589 39339.980470
2.051114 -0.093554 39340.839840
2.057083 -0.083686 39353.750000
2.058950 -0.087421 39367.453120
2.059774 -0.073291 39375.214840
2.063540 -0.076753 39389.750000
2.066768 -0.081298 39407.312500
2.067866 -0.090134 39419.382810
2.068689 -0.080017 39424.898440
2.069997 -0.077832 39443.214840
2.076769 -0.077886 39466.171880
2.077593 -0.081769 39478.808590
2.082911 -0.087041 39492.828120
2.085685 -0.071650 39506.351560
2.086509 -0.083545 39515.156250
2.089532 -0.078133 39534.566410
2.094601 -0.071452 39561.750000
2.094699 -0.077439 39562.863280
2.095424 -0.081335 39571.472660
2.095824 -0.069288 39577.566410
2.099053 -0.085859 39585.046880
2.102140 -0.071449 39592.238280
2.102281 -0.068431 39592.582030
2.103517 -0.077267 39603.437500
2.104341 -0.077162 39609.398440
2.108738 -0.082598 39623.558590
2.112433 -0.065119 39638.691410
2.113269 -0.067015 39646.363280
2.115195 -0.074779 39662.843750
2.121361 -0.075997 39687.773440
2.122186 -0.081905 39702.382810
2.128109 -0.064190 39714.832030
2.130303 -0.082925 39724.285160
2.131126 -0.079821 39731.398440
2.134565 -0.076420 39744.816410
2.139231 -0.080866 39757.722660
2.140056 -0.078774 39763.750000
2.141022 -0.066664 39776.941410
2.147479 -0.070932 39801.097660
2.148185 -0.073856 39817.296880
2.153068 -0.076325 39823.351560
2.153936 -0.071239 39830.660160
2.148172 -0.077856 39813.554690
2.157126 -0.073885 39844.949220
2.160393 -0.074546 39856.250000
2.157114 -0.062885 39836.773440
2.166080 -0.064965 39874.492190
2.166849 -0.071889 39881.417970
2.166068 -0.066965 39871.332030
2.162021 -0.073380 39864.726560
2.170963 -0.073485 39891.882810
2.173306 -0.073259 39901.417970
2.175436 -0.064045 39916.519530
2.175021 -0.068083 39915.789060
2.175021 -0.077083 39915.464840
2.179916 -0.076640 39933.117190
2.180080 -0.072624 39933.585940
2.183975 -0.068262 39942.714840
2.186220 -0.072061 39951.980470
2.188870 -0.062832 39961.695310
2.189034 -0.057818 39962.304690
2.192942 -0.060480 39974.050780
2.197837 -0.063088 39985.121090
2.199134 -0.060989 39991.683590
2.201908 -0.060762 40001.070310
2.205590 -0.063485 40009.902340
2.210887 -0.059093 40022.558590
2.212047 -0.067018 40029.707030
2.206815 -0.063395 40016.394530
2.215782 -0.069765 40039.449220
2.218504 -0.068577 40050.234380
2.224761 -0.074197 40064.164060
2.225131 -0.067175 40068.789060
2.219853 -0.072488 40058.167970
2.228845 -0.065946 40074.507810
2.231418 -0.070807 40081.761720
2.233752 -0.056693 40087.601560
2.237824 -0.058479 40097.449220
2.242732 -0.071252 40105.832030
2.244331 -0.056177 40110.398440
2.246816 -0.069076 40117.179690
2.250788 -0.070924 40123.496090
2.255807 -0.059735 40131.273440
2.257245 -0.052697 40136.367190
2.251724 -0.055886 40127.546880
2.260715 -0.059596 40141.363280
2.263702 -0.066508 40145.988280
2.264799 -0.067483 40149.605470
2.268883 -0.063407 40151.492190
2.270159 -0.065382 40154.308590
2.273791 -0.054306 40159.726560
2.276616 -0.072281 40163.144530
2.277874 -0.058268 40164.062500
2.282795 -0.065206 40169.308590
2.286879 -0.066218 40172.550780
2.289529 -0.059206 40173.105470
2.291787 -0.053205 40176.828120
2.292131 -0.054210 40177.003910
2.295871 -0.052256 40178.535160
2.300791 -0.071306 40179.812500
2.302371 -0.070342 40180.941410
2.302443 -0.052344 40180.980470
2.304862 -0.071394 40180.125000
2.308900 -0.058471 40180.671880
2.309783 -0.053495 40181.148440
2.313866 -0.070634 40178.617190
2.315356 -0.054673 40175.984380
2.318774 -0.072785 40176.707030
2.321813 -0.065924 40174.363280
2.327766 -0.068189 40166.402340
2.328270 -0.053215 40165.394530
2.322858 -0.055974 40168.664060
2.331837 -0.057428 40160.539060
2.334727 -0.055593 40154.425780
2.340816 -0.057983 40146.695310
2.341184 -0.057009 40140.218750
2.336745 -0.067706 40150.667970
2.345724 -0.059337 40130.542970
2.347641 -0.061488 40120.593750
2.349795 -0.068676 40111.644530
2.354098 -0.068031 40108.199220
2.354690 -0.056081 40102.253910
2.360554 -0.075661 40087.941410
2.363644 -0.061963 40073.343750
2.367011 -0.072330 40062.074220
2.363238 -0.058924 40076.121090
2.362820 -0.071885 40077.203120
2.372585 -0.074985 40026.171880
2.373468 -0.064086 40015.609380
2.372168 -0.074933 40033.218750
2.368121 -0.060455 40045.566410
2.367703 -0.058416 40052.523440
2.377050 -0.071540 39982.500000
2.379925 -0.072919 39971.296880
2.376632 -0.077488 39996.042970
2.385966 -0.068763 39942.390620
2.386382 -0.058826 39930.500000
2.385547 -0.063698 39945.015620
2.383745 -0.072448 39952.593750
2.390405 -0.067431 39902.964840
2.392839 -0.063810 39880.664060
2.389999 -0.077366 39912.378910
2.381501 -0.066133 39960.742190
2.381096 -0.060080 39963.539060
2.394856 -0.066125 39853.097660
2.394927 -0.075137 39852.820310
2.395068 -0.073160 39852.218750
2.396067 -0.069327 39845.796880
2.396300 -0.079365 39844.777340
2.394439 -0.072060 39858.140620
2.399295 -0.076858 39836.671880
2.399295 -0.070869 39825.984380
2.398878 -0.064791 39839.375000
2.402524 -0.074424 39802.484380
2.404138 -0.071714 39776.414060
2.405752 -0.081004 39692.765620
2.403722 -0.062638 39783.746090
2.403317 -0.077561 39787.441410
2.407743 -0.074368 39192.039060
2.408161 -0.069445 38769.957030
0.119995 0.137105 35487.089840
0.123261 0.126581 35409.449220
0.121778 0.132909 35435.496090
0.120679 0.142416 35483.605470
0.120323 0.136251 35485.410160
0.120981 0.123555 35483.691410
0.121615 0.122834 35466.226560
0.121437 0.132757 35483.226560
0.121235 0.131668 35484.109380
0.124043 0.133934 35399.738280
0.124283 0.127047 35371.269530
0.125434 0.131554 35290.632810
0.126490 0.143031 35314.261720
0.131568 0.142261 35345.867190
0.129718 0.134456 35390.878910
0.129611 0.145408 35395.984380
0.133665 0.129171 35299.101560
0.128255 0.128813 35400.964840
0.128495 0.144914 35415.187500
0.136705 0.131495 35248.878910
0.134402 0.136483 35271.757810
0.136995 0.135609 35228.746090
0.138158 0.131102 35198.019530
0.145204 0.137077 35150.457030
0.145494 0.141203 35102.582030
0.146658 0.139683 35050.414060
0.149089 0.148678 35046.960940
0.152317 0.141002 35010.601560
0.153729 0.156582 34944.812500
0.154019 0.142696 34912.121090
0.157713 0.141171 34876.714840
0.158876 0.149639 34857.605470
0.162292 0.155988 34827.343750
0.162582 0.149101 34795.355470
0.165231 0.161135 34773.683590
0.167464 0.151006 34737.441410
0.166288 0.147551 34762.074220
0.170893 0.148329 34696.929690
0.171182 0.163431 34661.804690
0.176078 0.149297 34601.496090
0.174901 0.152842 34628.652340
0.179519 0.150583 34562.726560
0.179808 0.151684 34532.289060
0.182104 0.155541 34525.363280
0.184716 0.168501 34498.820310
0.183540 0.167071 34522.730470
0.188170 0.160761 34456.410160
0.188460 0.161862 34429.421880
0.191058 0.151808 34411.917970
0.193380 0.163641 34385.417970
0.192203 0.169211 34402.800780
0.196846 0.161876 34354.339840
0.197136 0.160977 34320.390620
0.198325 0.155394 34277.300780
0.200743 0.167238 34290.417970
0.203972 0.175360 34300.660160
0.205548 0.169915 34269.164060
0.205838 0.164004 34254.242190
0.207027 0.169421 34189.535160
0.210428 0.169568 34163.449220
0.214287 0.173879 34162.242190
0.214565 0.171980 34123.984380
0.215766 0.169372 34092.144530
0.219016 0.179455 34067.910160
0.223027 0.173780 34078.886720
0.223317 0.174880 34066.007810
0.224518 0.176272 34006.632810
0.229799 0.181974 33955.152340
0.231804 0.171629 33946.726560
0.232082 0.178718 33951.488280
0.233283 0.175098 33939.109380
0.236256 0.173042 33889.445310
0.239484 0.176051 33838.054690
0.240594 0.181404 33827.355470
0.240883 0.171492 33832.503910
0.242085 0.187871 33838.035160
0.242713 0.188060 33824.691410
0.249409 0.176128 33765.230470
0.249687 0.177216 33721.808590
0.250888 0.190571 33729.191410
0.255626 0.187995 33727.074220
0.258236 0.188789 33707.886720
0.258514 0.185865 33670.847660
0.259716 0.190219 33621.988280
0.262083 0.182924 33626.472660
0.267077 0.192387 33636.320310
0.267355 0.177463 33614.496090
0.268568 0.185816 33578.546880
0.274997 0.192657 33534.515620
0.275943 0.182934 33517.355470
0.276220 0.189010 33512.253910
0.277434 0.186351 33522.757810
0.281454 0.195485 33477.210940
0.284808 0.194419 33415.292970
0.285098 0.200495 33414.906250
0.286312 0.199836 33426.199220
0.287910 0.193276 33425.910160
0.293711 0.183865 33388.734380
0.293989 0.190941 33357.296880
0.294429 0.186054 33352.992190
0.295203 0.203257 33359.488280
0.300824 0.194769 33360.261720
0.302615 0.203248 33347.363280
0.302892 0.198324 33335.589840
0.304107 0.194640 33279.660160
0.307281 0.188472 33260.246090
0.311531 0.207581 33270.984380
0.311808 0.200657 33250.789060
0.313035 0.190961 33250.265620
0.313738 0.196149 33230.207030
0.320195 0.207801 33181.851560
0.320459 0.200865 33155.710940
0.320737 0.200940 33162.144530
0.321963 0.199243 33179.234380
0.326651 0.194415 33184.460940
0.329401 0.197097 33168.683590
0.329678 0.197172 33122.613280
0.330905 0.203476 33066.382810
0.333108 0.204005 33082.859380
0.338367 0.202291 33106.707030
0.338644 0.213354 33093.503910
0.339859 0.200657 33065.398440
0.346022 0.209120 33024.785160
0.347334 0.202435 33014.156250
0.347610 0.201498 33020.988280
0.348825 0.203789 33025.441410
0.352479 0.213645 33016.984380
0.356313 0.209528 32977.804690
0.356577 0.210591 32944.625000
0.357805 0.202882 32937.300780
0.359199 0.201196 32944.195310
0.365292 0.213584 32943.089840
0.365569 0.220647 32925.738280
0.366796 0.202925 32925.917970
0.371849 0.205059 32883.300780
0.374296 0.202601 32825.980470
0.374561 0.219664 32824.183590
0.375800 0.212930 32845.304690
0.378306 0.212472 32866.058590
0.383300 0.223568 32857.144530
0.383577 0.212631 32838.160160
0.383634 0.215644 32837.195310
0.384804 0.218885 32816.625000
0.387991 0.206566 32803.667970
0.390937 0.216199 32796.656250
0.391220 0.216258 32796.339840
0.391220 0.223259 32795.855470
0.392317 0.218498 32783.964840
0.395010 0.209054 32797.769530
0.394783 0.219005 32790.000000
0.397677 0.210608 32790.406250
0.401346 0.216377 32745.605470
0.401573 0.219427 32702.462890
0.401685 0.226451 32702.787110
0.404040 0.221934 32720.064450
0.409939 0.226142 32736.769530
0.410376 0.212231 32737.447270
0.410603 0.221269 32723.564450
0.413069 0.228762 32714.152340
0.417047 0.213555 32680.419920
0.419418 0.225034 32642.050780
0.419644 0.213072 32640.404300
0.422111 0.220565 32651.601560
0.423504 0.226829 32664.712890
0.428460 0.215800 32661.058590
0.428677 0.230848 32645.208980
0.428687 0.226850 32644.078120
0.431165 0.232319 32619.023440
0.436022 0.228251 32599.115230
0.436479 0.223338 32597.287110
0.437515 0.228540 32588.033200
0.437742 0.225578 32589.658200
0.440221 0.217046 32592.394530
0.442874 0.229537 32597.656250
0.446582 0.236230 32586.041020
0.446809 0.227280 32568.123050
0.449288 0.229723 32561.269530
0.452560 0.230328 32531.164060
0.455649 0.222895 32504.851560
0.455876 0.232933 32510.617190
0.458355 0.222375 32529.968750
0.462245 0.236080 32534.238280
0.464729 0.224522 32522.087890
0.464944 0.223560 32506.285160
0.467423 0.235990 32488.634770
0.468702 0.226215 32474.509770
0.473809 0.225111 32464.533200
0.474024 0.235149 32461.904300
0.476515 0.227579 32467.789060
0.481616 0.228448 32463.341800
0.482889 0.240674 32449.187500
0.483116 0.231712 32444.265620
0.485595 0.226130 32435.896480
0.488072 0.228544 32406.835940
0.491301 0.232086 32386.957030
0.491982 0.243200 32392.001950
0.492208 0.237238 32396.828120
0.494688 0.230643 32406.306640
0.501087 0.233689 32399.740230
0.501301 0.244726 32385.458980
0.503793 0.245131 32382.935550
0.507443 0.236710 32357.773440
0.510192 0.233152 32329.386720
0.510406 0.239189 32327.943360
0.512898 0.231581 32334.263670
0.513900 0.246732 32344.855470
0.519297 0.233577 32349.404300
0.519512 0.232614 32339.636720
0.522003 0.229994 32331.093750
0.526813 0.236737 32311.240230
0.528415 0.241976 32289.056640
0.528629 0.248014 32276.144530
0.531121 0.247393 32257.232420
0.533270 0.231708 32268.394530
0.537533 0.239351 32286.490230
0.537747 0.242388 32283.843750
0.540239 0.241755 32281.714840
0.546184 0.233625 32266.296880
0.546650 0.245688 32251.730470
0.546864 0.245725 32248.316410
0.549356 0.240080 32232.646480
0.552641 0.243557 32214.166020
0.555781 0.236999 32208.029300
0.555983 0.241037 32207.609380
0.558487 0.250379 32210.990230
0.559098 0.235466 32221.890620
0.564911 0.241286 32224.031250
0.565113 0.256311 32209.656250
0.567617 0.245652 32201.210940
0.572011 0.240257 32180.638670
0.574042 0.255546 32156.595700
0.574255 0.237571 32143.605470
0.576747 0.239901 32129.583980
0.578468 0.243139 32143.500000
0.583172 0.253769 32160.597660
0.583386 0.256795 32158.308590
0.585878 0.243124 32156.455080
0.591382 0.253842 32143.367190
0.592315 0.256968 32130.041020
0.592529 0.258993 32126.849610
0.595021 0.258322 32118.753910
0.597839 0.248674 32097.638670
0.601458 0.260141 32077.369140
0.601672 0.250166 32074.386720
0.604164 0.244482 32086.576170
0.610613 0.248288 32095.326170
0.610815 0.256314 32088.451170
0.613319 0.261617 32083.898440
0.617209 0.262096 32075.269530
0.619756 0.255411 32063.580080
0.619970 0.262436 32051.417970
0.622475 0.251727 32037.664060
0.623666 0.243877 32021.085940
0.623807 0.249894 32020.597660
0.628912 0.244507 32008.062500
0.630123 0.262647 32013.103520
0.635576 0.254276 32022.023440
0.638080 0.246579 32018.158200
0.638282 0.247593 32012.845700
0.643036 0.251135 32003.908200
0.640786 0.249883 32009.046880
0.647236 0.264614 31990.236330
0.649493 0.262866 31966.591800
0.653899 0.254357 31939.125000
0.656262 0.255622 31922.380860
0.656403 0.259636 31920.207030
0.656605 0.258661 31931.548830
0.662407 0.255279 31957.679690
0.668864 0.265972 31960.695310
0.674728 0.254603 31914.599610
0.669719 0.268071 31937.087890
0.674967 0.257628 31893.718750
0.681777 0.264322 31887.105470
0.677472 0.254881 31892.162110
0.688234 0.250977 31865.158200
0.693077 0.270469 31849.861330
0.693304 0.262494 31843.699220
0.695821 0.265735 31855.066410
0.701148 0.264251 31861.746090
0.707605 0.267869 31835.207030
0.711426 0.273247 31798.970700
0.711665 0.268260 31783.972660
0.711782 0.271271 31783.906250
0.714170 0.273488 31782.835940
0.720028 0.269028 31783.117190
0.720577 0.257079 31783.455080
0.726975 0.260660 31771.082030
0.723888 0.254382 31781.119140
0.723747 0.268369 31781.773440
0.729787 0.274924 31759.863280
0.730015 0.269937 31750.400390
0.733432 0.270239 31757.330080
0.732531 0.258152 31743.345700
0.739889 0.262794 31756.333980
0.746346 0.268350 31718.492190
0.748162 0.265501 31693.447270
0.748389 0.273526 31685.490230
0.752803 0.273879 31675.070310
0.750893 0.262729 31674.255860
0.759259 0.266408 31675.328120
0.765716 0.271926 31657.267580
0.766536 0.270001 31644.548830
0.766763 0.260014 31645.500000
0.772173 0.258430 31663.091800
0.769280 0.260204 31654.292970
0.778630 0.262922 31643.085940
0.784923 0.268401 31608.162110
0.785150 0.270414 31587.404300
0.791544 0.279868 31591.033200
0.787667 0.274591 31591.080080
0.798000 0.280322 31557.535160
0.803322 0.261701 31529.835940
0.804457 0.273776 31529.929690
0.808533 0.281042 31556.156250
0.808344 0.266030 31544.771480
0.810914 0.280204 31553.753910
0.817371 0.279633 31530.902340
0.821722 0.265923 31500.908200
0.821910 0.276924 31488.431640
0.824416 0.265088 31484.121090
0.830285 0.264453 31472.285160
0.830928 0.268491 31460.451170
0.836741 0.269832 31448.066410
0.837616 0.270894 31436.388670
0.840134 0.268034 31426.111330
0.840310 0.269046 31417.488280
0.843198 0.278210 31421.294920
0.849655 0.282563 31414.164060
0.849804 0.264572 31413.601560
0.845344 0.268324 31424.634770
0.856112 0.275929 31378.931640
0.853169 0.280764 31397.406250
0.858533 0.280067 31364.857420
0.858722 0.275068 31363.787110
0.862569 0.264269 31375.125000
0.869026 0.278597 31374.458980
0.863744 0.281320 31387.769530
0.875482 0.265925 31339.621090
0.876958 0.272000 31318.546880
0.877134 0.270001 31318.732420
0.882169 0.274228 31328.669920
0.881939 0.271215 31323.863280
0.888396 0.285517 31311.794920
0.894853 0.267807 31272.646480
0.895370 0.269833 31252.115230
0.895547 0.283833 31255.572270
0.901310 0.279072 31269.142580
0.900581 0.274036 31264.873050
0.907767 0.273325 31241.408200
0.913795 0.279565 31202.750000
0.913971 0.281577 31185.220700
0.920680 0.281804 31196.910160
0.919005 0.286742 31190.658200
0.927137 0.267031 31172.341800
0.932232 0.275207 31143.373050
0.932396 0.267208 31134.500000
0.933594 0.281246 31138.017580
0.940051 0.283434 31154.628910
0.937431 0.278359 31151.224610
0.946508 0.267623 31126.783200
0.950657 0.267750 31094.332030
0.950833 0.287750 31083.552730
0.952964 0.271800 31090.355470
0.959421 0.284951 31100.283200
0.955867 0.274864 31103.472660
0.965878 0.277103 31068.925780
0.969094 0.270178 31035.078120
0.969258 0.284179 31022.205080
0.972335 0.277241 31036.220700
0.978792 0.274355 31044.187500
0.974293 0.275267 31054.046880
0.985249 0.278468 31011.308590
0.987531 0.277507 30985.662110
0.991705 0.282557 30991.796880
0.991988 0.282560 30992.109380
0.997701 0.268633 30998.041020
0.997604 0.269633 30998.039060
0.997600 0.277633 30998.277340
0.998162 0.284633 30986.640620
1.004619 0.285721 30952.652340
1.004337 0.281717 30954.562500
1.001391 0.275683 30973.320310
1.005968 0.286733 30934.003910
1.006069 0.273734 30931.185550
1.011076 0.269772 30926.285160
1.011076 0.283772 30927.810550
1.011104 0.284772 30922.599610
1.015187 0.286809 30916.097660
1.015288 0.284809 30910.150390
1.017533 0.287821 30909.925780
1.023990 0.279847 30894.064450
1.020322 0.288834 30905.992190
1.024406 0.288847 30886.035160
1.024507 0.278847 30885.904300
1.030446 0.285859 30881.208980
1.029541 0.286859 30886.455080
1.033624 0.287860 30866.605470
1.036903 0.277859 30859.279300
1.037809 0.283859 30857.697270
1.042843 0.287847 30851.048830
1.042944 0.285847 30847.320310
1.043360 0.287847 30842.636720
1.049817 0.277821 30832.267580
1.047978 0.285822 30838.843750
1.052062 0.288809 30820.847660
1.056252 0.275772 30811.796880
1.056246 0.271772 30815.171880
1.061293 0.285734 30804.611330
1.056274 0.280772 30809.603520
1.061381 0.288734 30800.945310
1.062731 0.278721 30798.066410
1.069188 0.273658 30785.976560
1.066415 0.282683 30794.109380
1.070512 0.287645 30777.187500
1.074684 0.280582 30773.744140
1.075644 0.274569 30768.412110
1.079730 0.278507 30760.216800
1.079819 0.276507 30755.630860
1.082101 0.269468 30756.408200
1.088558 0.280355 30742.351560
1.084853 0.286418 30753.949220
1.088949 0.279355 30733.902340
1.093121 0.274267 30734.494140
1.095015 0.286229 30730.658200
1.098155 0.284166 30723.814450
1.098255 0.284166 30717.185550
1.101472 0.280078 30717.007810
1.107374 0.278939 30711.125000
1.103290 0.274040 30717.927730
1.107929 0.278927 30701.671880
1.111558 0.287826 30696.582030
1.114385 0.277750 30693.789060
1.116592 0.281699 30689.255860
1.116693 0.277687 30685.732420
1.120842 0.282561 30683.496090
1.125811 0.271410 30673.693360
1.121727 0.272535 30681.134770
1.127299 0.269359 30665.683590
1.129995 0.281271 30660.083980
1.133756 0.284144 30652.822270
1.135030 0.283094 30647.298830
1.135117 0.282094 30645.248050
1.135341 0.269085 30645.140620
1.140152 0.276905 30640.181640
1.144236 0.283753 30631.349610
1.146670 0.283653 30626.601560
1.148419 0.273590 30628.501950
1.153126 0.271388 30627.988280
1.153454 0.268375 30626.753910
