X Z P
0.823828 0.283094 31310.019530
0.830285 0.283471 31312.535160
0.836464 0.276824 31284.498050
0.840092 0.265026 31265.240230
0.840175 0.283030 31265.275390
0.843198 0.279189 31270.404300
0.849655 0.266517 31260.398440
0.854926 0.285795 31233.240230
0.856112 0.271858 31218.136720
0.858517 0.281971 31210.917970
0.858600 0.274976 31210.978520
0.862569 0.278161 31212.298830
0.869026 0.276463 31188.808590
0.869748 0.277499 31182.673830
0.873389 0.269671 31153.705080
0.875482 0.278766 31137.867190
0.876939 0.269829 31134.162110
0.877025 0.275833 31134.515620
0.881939 0.278033 31147.718750
0.888396 0.276308 31142.164060
0.888970 0.284331 31138.732420
0.891864 0.287447 31115.396480
0.895379 0.287586 31109.982420
0.895462 0.282588 31110.662110
0.901310 0.271800 31115.173830
0.907767 0.268029 31098.154300
0.910339 0.271128 31071.697270
0.913805 0.280241 31056.142580
0.913890 0.281241 31056.750000
0.914223 0.275254 31062.085940
0.920680 0.281456 31063.982420
0.923897 0.286550 31054.421880
0.927137 0.273647 31043.867190
0.928827 0.274697 31015.767580
0.932243 0.270796 31002.605470
0.932326 0.279798 31001.935550
0.933594 0.285834 31009.160160
0.940051 0.274998 31010.248050
0.946508 0.285151 30982.281250
0.947302 0.278175 30960.023440
0.950690 0.280250 30952.257810
0.950774 0.289252 30951.720700
0.952964 0.283290 30959.310550
0.959421 0.289416 30956.244140
0.965790 0.271542 30923.019530
0.969130 0.287603 30901.751950
0.969213 0.270605 30901.833980
0.972335 0.271643 30908.376950
0.978792 0.282732 30899.724610
0.984278 0.276807 30867.398440
0.987580 0.275843 30850.302730
0.987663 0.285845 30850.710940
0.991705 0.275881 30859.818360
0.998162 0.281931 30849.306640
1.002765 0.278969 30817.599610
1.006027 0.275982 30803.291020
1.006111 0.286984 30803.800780
1.011076 0.280994 30813.015620
1.017533 0.271007 30801.212890
1.021253 0.275020 30770.500000
1.024467 0.273009 30760.382810
1.024550 0.281009 30761.050780
1.030446 0.273994 30768.156250
1.036903 0.279959 30753.619140
1.039741 0.284956 30727.212890
1.042917 0.289931 30712.033200
1.043000 0.285931 30711.755860
1.043002 0.270931 30712.988280
1.043360 0.288921 30718.839840
1.049817 0.289858 30725.857420
1.056274 0.281793 30706.988280
1.058228 0.289780 30683.554690
1.061367 0.275732 30673.132810
1.061450 0.287729 30672.675780
1.062731 0.269706 30683.615230
1.069188 0.279603 30692.281250
1.075644 0.272502 30670.146480
1.076716 0.275479 30649.308590
1.079804 0.272416 30642.500000
1.079890 0.281414 30642.074220
1.082101 0.282366 30653.900390
1.088558 0.276225 30657.582030
1.089656 0.270200 30653.927730
1.095191 0.269074 30625.314450
1.098254 0.269988 30618.056640
1.101472 0.269897 30622.451170
1.107431 0.268735 30620.859380
1.107514 0.288733 30619.376950
1.107929 0.283721 30611.535160
1.113679 0.283533 30602.564450
1.116691 0.268443 30598.535160
1.120842 0.270292 30600.201170
1.125868 0.273117 30595.400390
1.125952 0.286115 30594.646480
1.127299 0.288065 30586.537110
1.132154 0.287878 30577.001950
1.135128 0.274764 30573.019530
1.140213 0.273550 30573.933590
1.144295 0.270386 30565.205080
1.144378 0.282382 30564.044920
1.146670 0.282272 30554.876950
1.150629 0.270096 30543.806640
1.153081 0.275991 30540.414060
1.153553 0.266968 30539.960940
1.159583 0.279678 30540.662110
1.162719 0.282518 30538.568360
1.162803 0.284514 30538.482420
1.166040 0.282350 30544.326170
1.169092 0.275188 30546.240230
1.171978 0.273037 30539.996090
1.172020 0.267034 30539.964840
1.172497 0.283009 30542.371090
1.178954 0.267646 30543.927730
1.181186 0.265530 30540.593750
1.181228 0.270528 30540.013670
1.185410 0.284278 30537.597660
1.187554 0.279154 30537.669920
1.187721 0.273141 30537.837890
1.190546 0.281969 30535.023440
1.191867 0.278889 30539.423830
1.198324 0.276483 30539.378910
1.199669 0.273403 30530.796880
1.204781 0.284067 30521.744140
1.211238 0.280626 30513.314450
1.208875 0.263788 30510.843750
1.208791 0.265792 30511.101560
1.206004 0.273981 30514.871090
1.215223 0.275348 30518.775390
1.217985 0.269149 30530.126950
1.218068 0.272142 30531.689450
1.224442 0.270680 30535.619140
1.227191 0.264470 30533.892580
1.227274 0.282463 30534.187500
1.230608 0.269213 30539.269530
1.233660 0.278974 30540.728520
1.236384 0.261761 30537.814450
1.236468 0.269755 30538.181640
1.237065 0.262709 30541.138670
1.242879 0.267232 30540.914060
1.245578 0.280017 30535.945310
1.249979 0.277639 30533.875000
1.252085 0.263462 30531.853520
1.252001 0.271469 30531.958980
1.254784 0.266235 30533.521480
1.254825 0.278231 30533.908200
1.256436 0.261084 30549.939450
1.261291 0.275655 30566.212890
1.263965 0.262416 30566.953120
1.264006 0.274412 30567.216800
1.269349 0.262922 30572.574220
1.270497 0.262810 30573.964840
1.273158 0.262558 30572.876950
1.273200 0.278556 30572.851560
1.275806 0.266306 30578.718750
1.279703 0.270938 30582.216800
1.282339 0.257675 30576.847660
1.282380 0.261671 30576.406250
1.285491 0.275360 30579.970700
1.288907 0.266020 30588.890620
1.291509 0.256755 30604.166020
1.291549 0.265751 30606.583980
1.295177 0.273374 30624.103520
1.298102 0.274072 30624.546880
1.300688 0.261796 30622.451170
1.300730 0.259792 30622.519530
1.301633 0.272695 30628.552730
1.307294 0.264088 30633.525390
1.309856 0.264800 30632.218750
1.309898 0.257796 30632.447270
1.314547 0.257281 30633.867190
1.316477 0.273067 30635.523440
1.319024 0.273779 30645.349610
1.319066 0.261774 30646.595700
1.321004 0.270550 30672.455080
1.325657 0.273007 30690.630860
1.328182 0.270707 30691.763670
1.328222 0.269703 30692.398440
1.333918 0.266024 30701.472660
1.334838 0.254912 30704.533200
1.337337 0.255610 30702.582030
1.337379 0.260605 30702.433590
1.340375 0.251231 30704.632810
1.344019 0.255777 30716.044920
1.343603 0.270828 30710.470700
1.346493 0.256475 30724.933590
1.346535 0.262466 30732.648440
1.346831 0.262422 30749.857420
1.353187 0.267615 30767.255860
1.354419 0.257452 30769.058590
1.355647 0.263291 30771.767580
1.355688 0.253285 30772.515620
1.359745 0.249757 30782.097660
1.362355 0.261406 30783.031250
1.364789 0.262081 30777.744140
1.364831 0.254074 30777.490230
1.366202 0.259889 30787.580080
1.371511 0.253168 30818.582030
1.392225 0.260215 30912.044920
1.392183 0.251222 30907.349610
1.398486 0.257286 30947.871090
1.373922 0.259832 30850.115230
1.373964 0.266826 30852.044920
1.379116 0.250109 30864.958980
1.380667 0.257884 30867.650390
1.383052 0.246546 30868.429690
1.383094 0.256539 30868.570310
1.385572 0.262188 30875.857420
1.389820 0.244573 30883.191410
1.398965 0.249221 30955.898440
1.401311 0.256870 30958.248050
1.401353 0.260864 30958.654300
1.404943 0.252313 30966.083980
1.408096 0.261823 30968.414060
1.410429 0.250470 30972.507810
1.410467 0.246462 30979.011720
1.413853 0.249928 31006.058590
1.417239 0.243396 31027.830080
1.418388 0.243214 31041.003910
1.419536 0.245033 31054.117190
1.419578 0.255026 31055.222660
1.424313 0.251263 31065.177730
1.426356 0.258935 31065.750000
1.428641 0.254559 31061.171880
1.428683 0.250551 31060.921880
1.430770 0.247204 31073.111330
1.431305 0.244116 31077.609380
1.435487 0.252433 31127.914060
1.433999 0.238674 31104.218750
1.437746 0.239056 31151.843750
1.437786 0.252050 31154.212890
1.443684 0.243045 31169.384770
1.444592 0.247884 31171.027340
1.446839 0.241505 31169.175780
1.446878 0.249499 31169.162110
1.450141 0.241925 31183.277340
1.453710 0.249307 31224.439450
1.455919 0.253918 31253.242190
1.455961 0.234910 31254.287110
1.456598 0.242801 31269.021480
1.462802 0.233693 31280.640620
1.469492 0.246480 31305.718750
1.469511 0.250480 31316.892580
1.471338 0.232144 31335.294920
1.469490 0.241480 31304.128910
1.471905 0.242041 31342.748050
1.474079 0.244640 31377.703120
1.474118 0.236631 31379.820310
1.475968 0.242284 31390.679690
1.464999 0.236302 31283.468750
1.465040 0.245296 31284.150390
1.480987 0.243351 31389.746090
1.483146 0.237948 31397.017580
1.483182 0.231939 31403.066410
1.486624 0.236279 31434.316410
1.490067 0.239621 31463.437500
1.490067 0.233621 31466.318360
1.492201 0.244209 31495.953120
1.492242 0.229201 31496.226560
1.495339 0.231600 31501.929690
1.499147 0.244856 31504.521480
1.501255 0.238442 31503.732420
1.501297 0.240433 31504.017580
1.502321 0.242226 31520.210940
1.508214 0.225052 31594.039060
1.509257 0.231839 31599.931640
1.503328 0.240023 31543.408200
1.510297 0.225628 31613.824220
1.510339 0.236619 31614.232420
1.514709 0.227730 31618.177730
1.517269 0.239211 31619.513670
1.519329 0.238785 31635.273440
1.519369 0.230776 31638.121090
1.521166 0.229404 31692.525390
1.526324 0.240332 31730.726560
1.528358 0.219895 31727.646480
1.528398 0.227887 31727.826170
1.535366 0.228415 31774.423830
1.534080 0.230682 31746.505860
1.537386 0.218978 31820.851560
1.537428 0.219970 31826.363280
1.540536 0.230295 31852.580080
1.544395 0.220463 31850.312500
1.546392 0.218023 31845.933590
1.546434 0.216015 31845.710940
1.546993 0.218895 31868.859380
1.553425 0.224470 31934.443360
1.555407 0.232031 31966.189450
1.555449 0.230020 31966.339840
1.559907 0.215020 31964.730470
1.564440 0.212990 31992.154300
1.564401 0.226000 31988.919920
1.566364 0.221555 32048.474610
1.562452 0.222450 31967.027340
1.571459 0.216384 32081.302730
1.573392 0.215932 32081.964840
1.573432 0.228924 32082.837890
1.579277 0.217566 32121.740230
1.580463 0.223289 32161.529300
2.025375 0.066356 36817.339840
2.024799 0.064582 36811.054690
2.028280 0.066230 36841.855470
2.029120 0.072892 36840.140620
2.029200 0.074862 36839.976560
2.031256 0.080057 36869.632810
2.032325 0.060638 36875.585940
2.037713 0.061520 36905.878910
2.041212 0.066146 36961.589840
2.044169 0.061986 36984.746090
2.040941 0.058253 36931.097660
2.044386 0.072902 36988.226560
2.045481 0.063471 36995.457030
2.045560 0.068439 36996.054690
2.050626 0.064440 37034.414060
2.057083 0.050893 37096.917970
2.062682 0.061686 37133.781250
2.063324 0.054423 37154.277340
2.063445 0.053375 37149.214840
2.063528 0.057343 37155.710940
2.063527 0.061341 37159.136720
2.069997 0.061785 37191.902340
2.095824 0.046533 37396.242190
2.089367 0.038095 37364.500000
2.076454 0.059225 37261.480470
2.077019 0.048002 37264.003910
2.073225 0.061499 37223.250000
2.079871 0.055876 37275.269530
2.079948 0.053845 37275.984380
2.082911 0.048665 37311.214840
2.097048 0.036041 37404.269530
2.097739 0.054765 37432.343750
2.102281 0.045960 37461.078120
2.108738 0.034389 37513.992190
2.105510 0.032674 37479.574220
2.115195 0.032827 37560.730470
2.121652 0.043255 37611.652340
2.128109 0.026682 37639.343750
2.132056 0.031104 37707.417970
2.132018 0.040120 37706.511720
2.131400 0.025370 37680.746090
2.131245 0.030433 37675.929690
2.130688 0.033654 37652.917970
2.134565 0.032109 37705.238280
2.141022 0.030537 37743.601560
2.142091 0.022113 37749.585940
2.137794 0.026823 37711.203120
2.147479 0.030966 37786.386720
2.160393 0.028831 37864.546880
2.153936 0.021404 37827.343750
2.166345 0.013471 37919.332030
2.166305 0.016486 37919.992190
2.166849 0.013271 37911.949220
2.165765 0.012700 37904.789060
2.173306 0.006711 37943.773440
2.170078 0.008985 37917.726560
2.179763 0.012151 37981.207030
2.183485 0.001674 38005.621090
2.183445 0.019688 38005.726560
2.186220 0.002591 38022.230470
2.182954 0.003880 38010.792970
2.192677 0.012044 38057.042970
2.199134 0.008486 38085.332030
2.149194 0.021281 37812.062500
2.149156 0.015298 37812.531250
2.148578 0.014535 37809.886720
2.289529 -0.033537 38508.144530
2.286603 -0.023427 38493.976560
2.295240 -0.033696 38517.109380
2.295219 -0.040689 38517.054690
2.295986 -0.026981 38533.179690
2.302443 -0.032405 38549.281250
2.224961 -0.006656 38230.851560
2.221732 -0.003394 38207.867190
2.200647 0.004889 38098.675780
2.200607 0.006906 38098.093750
2.201433 0.006580 38101.578120
2.205590 -0.004053 38122.644530
2.200142 0.010093 38095.578120
2.212192 -0.006651 38158.906250
2.217810 -0.004858 38182.042970
2.217773 -0.008843 38182.019530
2.217557 -0.007763 38181.027340
2.218504 -0.013133 38186.359380
2.217344 0.006319 38180.648440
2.231418 -0.008178 38249.792970
2.234949 -0.010563 38266.917970
2.237875 -0.010700 38288.953120
2.238793 -0.014057 38291.531250
2.234571 -0.013414 38264.382810
2.243531 -0.002896 38313.378910
2.247182 -0.015314 38323.664060
2.250788 -0.010709 38332.152340
2.250918 -0.011757 38334.660160
2.257245 -0.012203 38376.687500
2.254017 -0.021955 38361.601560
2.260761 -0.024557 38382.554690
2.260743 -0.014549 38381.253910
2.263702 -0.027688 38401.457030
2.252150 -0.009236 38340.988280
2.251797 -0.023097 38338.699220
2.251760 -0.006083 38338.691410
2.269364 -0.017865 38412.312500
2.269314 -0.030849 38412.195310
2.270266 -0.016206 38425.488280
2.270380 -0.014250 38429.898440
2.269062 -0.021743 38412.218750
2.276616 -0.027633 38445.984380
2.276616 -0.026631 38446.804690
2.277988 -0.022163 38459.433590
2.277969 -0.031157 38457.210940
2.283072 -0.038090 38477.054690
2.286326 -0.020326 38484.976560
2.308900 -0.027814 38578.453120
2.303868 -0.029935 38561.785160
2.303628 -0.025846 38550.812500
2.315356 -0.040220 38607.195310
2.312517 -0.047165 38590.554690
2.312496 -0.040159 38589.027340
2.328270 -0.039985 38645.871090
2.328270 -0.040987 38646.398440
2.321826 -0.034614 38626.714840
2.321845 -0.037620 38630.785160
2.321158 -0.040368 38614.519530
2.321124 -0.047354 38614.535160
2.320956 -0.045290 38614.804690
2.334727 -0.040345 38673.960940
2.329819 -0.047548 38657.656250
2.329798 -0.054540 38655.671880
2.341184 -0.041693 38699.437500
2.338473 -0.049709 38686.062500
2.338321 -0.055657 38680.433590
2.347162 -0.061852 38718.183590
2.347138 -0.048845 38718.152340
2.350636 -0.056098 38726.785160
2.354098 -0.057342 38734.871090
2.354365 -0.055441 38736.757810
2.357433 -0.055534 38753.222660
2.360554 -0.060644 38766.753910
2.362534 -0.057348 38769.015620
2.357376 -0.065515 38747.609380
2.364535 -0.065056 38771.542970
2.364516 -0.062050 38771.296880
2.367011 -0.053924 38786.437500
2.373247 -0.059125 38802.250000
2.373229 -0.057117 38801.832030
2.373140 -0.055091 38799.628910
2.379925 -0.056439 38830.628910
2.376697 -0.070317 38816.792970
2.355825 -0.051967 38739.992190
2.355807 -0.049956 38739.867190
2.355712 -0.050925 38739.656250
2.386382 -0.063682 38844.074220
2.390665 -0.077166 38867.105470
2.390646 -0.073159 38867.046880
2.391746 -0.071535 38867.855470
2.392839 -0.064906 38868.699220
2.390606 -0.073147 38861.046880
2.396067 -0.078003 38871.175780
2.399295 -0.060100 38875.218750
2.402524 -0.077197 38863.429690
2.405752 -0.062294 38800.675780
2.404138 -0.069746 38842.972660
1.592191 0.210491 32268.115230
1.591380 0.215685 32214.078120
1.591338 0.219695 32212.062500
1.582371 0.212837 32194.205080
1.582411 0.209828 32194.650390
1.585734 0.218040 32197.386720
1.589455 0.210147 32201.789060
1.598446 0.209978 32315.705080
1.600304 0.223526 32315.193360
1.600346 0.209515 32315.408200
1.601106 0.222328 32320.746090
1.605105 0.210338 32361.099610
1.607423 0.201771 32403.789060
1.609258 0.207319 32429.707030
1.609300 0.204308 32431.398440
1.611562 0.220737 32437.205080
1.616392 0.208537 32439.578120
1.618212 0.210074 32486.500000
1.618252 0.204064 32494.406250
1.624475 0.215481 32545.302730
1.625345 0.199256 32549.117190
1.627140 0.213792 32546.949220
1.627182 0.204781 32547.396480
1.630932 0.214818 32606.177730
1.631489 0.206674 32615.615230
1.643240 0.210601 32712.259770
1.644998 0.199136 32773.617190
1.645037 0.200126 32777.285160
1.650303 0.202722 32792.132810
1.652169 0.209219 32787.152340
1.653903 0.191755 32799.429690
1.653943 0.189742 32802.375000
1.656760 0.196983 32868.433590
1.634299 0.206948 32663.054690
1.636082 0.213484 32672.660160
1.636121 0.200473 32672.906250
1.637389 0.205139 32672.925780
1.661098 0.203808 32909.992190
1.662804 0.193333 32902.972660
1.662846 0.189323 32902.683590
1.663183 0.196239 32902.144530
1.663216 0.187228 32902.187500
1.666640 0.200282 32944.203120
1.669843 0.187400 32996.890620
1.666539 0.190308 32926.187500
1.670014 0.196356 33008.453120
1.670014 0.198351 33010.035160
1.671697 0.191887 33028.375000
1.671737 0.196876 33027.570310
1.676130 0.200649 33026.062500
1.678917 0.196880 33069.121090
1.680586 0.190402 33126.558590
1.680626 0.194392 33129.558590
1.682587 0.186845 33142.226560
1.733733 0.181841 33638.027340
1.733693 0.173853 33634.828120
1.734241 0.167687 33691.222660
1.739872 0.170961 33716.828120
1.740988 0.170619 33720.871090
1.742508 0.164154 33734.371090
1.742548 0.167142 33739.265620
1.747155 0.180715 33809.835940
1.749829 0.174882 33839.871090
1.751323 0.178418 33826.859380
1.751361 0.166407 33824.851560
1.754008 0.178582 33860.179690
1.754413 0.164455 33873.441410
1.758644 0.179131 33936.894530
1.758644 0.167131 33948.406250
1.760126 0.162666 33960.902340
1.760163 0.175652 33961.296880
1.767459 0.163338 34030.582030
1.768188 0.166111 34050.222660
1.768916 0.170879 34071.371090
1.768955 0.172867 34070.347660
1.772982 0.162568 34074.472660
1.776301 0.155509 34148.468750
1.776261 0.158521 34140.773440
1.779439 0.168500 34176.511720
1.785064 0.169671 34206.101560
1.786470 0.161219 34263.273440
1.786510 0.169205 34267.015620
1.695500 0.190163 33247.847660
1.689504 0.199880 33183.121090
1.689464 0.195893 33174.820310
1.687808 0.183368 33139.152340
1.696699 0.187820 33255.214840
1.698319 0.190345 33255.761720
1.698359 0.195335 33257.027340
1.701957 0.188295 33322.828120
1.705577 0.195237 33376.714840
1.707183 0.176773 33372.464840
1.707222 0.180760 33372.187500
1.707805 0.184585 33371.496090
1.708414 0.176403 33370.621090
1.711939 0.177369 33418.328120
1.714442 0.175631 33458.394530
1.715234 0.186399 33472.804690
1.711643 0.179457 33386.187500
1.716025 0.188162 33487.449220
1.716065 0.183150 33488.039060
1.721328 0.174584 33493.894530
1.723308 0.183991 33523.015620
1.724865 0.170527 33582.351560
1.724905 0.181514 33588.011720
1.727785 0.188642 33609.179690
1.732148 0.174318 33606.371090
1.792353 0.159288 34279.761720
1.798810 0.165169 34375.523440
1.793893 0.152794 34309.496090
1.793854 0.164808 34301.785160
1.802631 0.147908 34383.898440
1.803999 0.162454 34394.812500
1.804039 0.149441 34398.164060
1.805267 0.161025 34461.718750
1.811396 0.157982 34498.730470
1.811434 0.144967 34498.777340
1.811723 0.161866 34502.828120
1.818180 0.144699 34614.988280
1.816560 0.156242 34583.777340
1.814952 0.157782 34558.492190
1.820160 0.149031 34604.968750
1.821491 0.157579 34606.214840
1.821570 0.140552 34607.683590
1.824637 0.139505 34670.164060
1.831094 0.153298 34729.730470
1.834322 0.134188 34782.355470
1.837652 0.148053 34819.140620
1.889205 0.131843 35390.085940
1.887179 0.117575 35349.417970
1.889950 0.124578 35428.660160
1.838944 0.139614 34816.664060
1.839024 0.148587 34818.300780
1.844008 0.135847 34885.660160
1.849396 0.145973 34932.414060
1.850464 0.131600 34951.859380
1.855118 0.144985 35019.722660
1.855118 0.145988 35031.175780
1.851707 0.132171 34975.707030
1.856360 0.127548 35045.542970
1.856439 0.137521 35046.062500
1.856921 0.126344 35050.425780
1.857990 0.142967 35056.808590
1.863378 0.143066 35108.925780
1.866689 0.136898 35148.281250
1.870031 0.126714 35181.042970
1.872546 0.132825 35212.906250
1.873149 0.139611 35219.539060
1.873753 0.138394 35226.871090
1.873830 0.132367 35227.398440
1.876292 0.135484 35259.992190
1.882749 0.134164 35316.335940
1.891116 0.125164 35439.710940
1.891195 0.114135 35439.324220
1.895662 0.117510 35471.906250
1.902119 0.119152 35520.058590
1.907328 0.117260 35588.476560
1.905348 0.126979 35553.738280
1.908446 0.108846 35615.210940
1.908525 0.114819 35619.234380
1.908523 0.110817 35618.160160
1.915033 0.110410 35678.941410
1.924668 0.116854 35776.828120
1.925748 0.107452 35820.015620
1.925827 0.105423 35821.105470
1.927946 0.102643 35833.328120
1.921490 0.107027 35734.289060
1.934403 0.115222 35884.605470
1.935472 0.104823 35895.527340
1.940860 0.108813 35958.722660
1.959285 0.107865 36141.375000
1.957002 0.097722 36108.257810
1.960290 0.100476 36171.652340
1.960367 0.108446 36173.867190
1.966688 0.093040 36229.156250
1.941985 0.108397 35993.253910
1.943036 0.100996 36002.750000
1.943115 0.112966 36002.820310
1.946682 0.099619 36020.867190
1.947317 0.099379 36025.000000
1.953774 0.109945 36074.992190
1.973144 0.093580 36285.367190
1.973710 0.087366 36291.050780
1.976562 0.082282 36338.406250
1.977529 0.084905 36356.480470
1.977606 0.087876 36357.027340
1.979601 0.101109 36372.156250
1.986058 0.094624 36417.343750
1.990625 0.090867 36463.261720
1.992515 0.093140 36492.433590
1.993814 0.083636 36527.562500
1.994743 0.089285 36532.207030
1.994820 0.085253 36531.292970
1.998972 0.090643 36556.347660
2.005429 0.080133 36599.667970
2.011053 0.086952 36693.523440
2.008657 0.069885 36649.871090
2.011944 0.088611 36692.042970
2.012022 0.073582 36691.984380
2.018342 0.066104 36736.523440
2.408111 -0.080095 38764.332030
2.408047 -0.074678 37946.277340
2.408111 -0.065101 38169.292970
2.408111 -0.078095 38280.875000
1.500234 -2.787169 36496.746090
1.500232 -2.800169 36500.167970
1.502752 -2.788837 36466.062500
1.502754 -2.798837 36464.207030
1.485502 -2.797881 36754.628910
1.486637 -2.782234 36709.597660
1.487722 -2.785575 36642.593750
1.487722 -2.779575 36626.687500
1.488882 -2.779928 36632.320310
1.492715 -2.790063 36648.761720
1.492110 -2.781886 36695.160160
1.495212 -2.791782 36615.976560
1.495212 -2.783782 36610.394530
1.489147 -2.800004 36676.218750
1.490212 -2.798332 36709.414060
1.490219 -2.785332 36713.269530
1.491997 -2.792848 36719.183590
1.491997 -2.792855 36720.519530
1.497722 -2.790478 36545.667970
1.497369 -2.802387 36567.632810
1.497371 -2.794387 36566.507810
1.505274 -2.803493 36435.550780
1.505276 -2.790493 36432.304690
1.507798 -2.795136 36414.996090
1.507798 -2.804136 36414.464840
1.508189 -2.797227 36384.546880
1.513612 -2.797561 36253.417970
1.510331 -2.792767 36337.203120
1.510333 -2.801767 36332.207030
1.512855 -2.805385 36269.085940
1.512855 -2.797385 36264.750000
1.514709 -2.791826 36269.316410
1.521166 -2.796327 36271.367190
1.521469 -2.790396 36265.074220
1.521051 -2.803300 36277.292970
1.523005 -2.804743 36229.816410
1.523007 -2.804743 36228.816410
1.524508 -2.792071 36220.824220
1.524510 -2.795071 36220.125000
1.525555 -2.791300 36209.277340
1.528089 -2.795853 36174.343750
1.528089 -2.796855 36170.726560
1.519060 -2.798848 36303.605470
1.519060 -2.796848 36303.972660
1.515388 -2.786990 36290.695310
1.515390 -2.786990 36291.593750
1.517925 -2.800583 36299.792970
1.517925 -2.804583 36300.246090
1.520462 -2.800163 36307.453120
1.529979 -2.799256 36152.171880
1.529981 -2.810259 36152.121090
1.530637 -2.792408 36151.792970
1.533184 -2.792937 36145.093750
1.533188 -2.800940 36143.117190
1.533186 -2.806937 36145.015620
1.535454 -2.796417 36118.593750
1.535744 -2.797467 36113.339840
1.538290 -2.802995 36111.523440
1.538292 -2.808997 36110.894530
1.540848 -2.796501 36085.648440
1.540852 -2.794501 36082.453120
1.543397 -2.811006 36065.601560
1.543399 -2.794006 36065.156250
1.545957 -2.813510 36061.519530
1.545959 -2.804510 36061.207030
1.546413 -2.813598 36049.363280
1.546415 -2.809598 36046.796880
1.548519 -2.800002 36021.132810
1.551075 -2.800481 36003.746090
1.551079 -2.809481 36002.984380
1.553635 -2.808960 35973.703120
1.553639 -2.813960 35970.097660
1.561317 -2.816348 35917.152340
1.561321 -2.801348 35917.113280
1.559907 -2.810095 35932.136720
1.563890 -2.806802 35912.503910
1.563892 -2.797802 35912.312500
1.566450 -2.803253 35891.066410
1.566454 -2.808253 35888.277340
1.556197 -2.802427 35953.906250
1.556199 -2.802427 35953.359380
1.557408 -2.811654 35949.042970
1.557412 -2.799654 35948.664060
1.558759 -2.805894 35943.699220
1.568417 -2.808583 35875.960940
1.568421 -2.803583 35875.863280
1.569025 -2.806684 35874.910160
1.571593 -2.813124 35867.761720
1.571597 -2.817126 35866.523440
1.574155 -2.806552 35851.019530
1.574157 -2.804554 35849.878910
1.576728 -2.806971 35845.093750
1.576730 -2.807971 35844.859380
1.579301 -2.810387 35827.628910
1.579303 -2.813387 35825.304690
1.651574 -2.820146 35410.042970
1.651576 -2.813146 35409.167970
1.650303 -2.809007 35421.492190
1.654159 -2.824425 35404.757810
1.654162 -2.813425 35404.636720
1.656745 -2.827713 35396.117190
1.656749 -2.829713 35394.468750
1.657037 -2.820738 35380.597660
1.659343 -2.818990 35380.375000
1.659345 -2.825990 35380.281250
1.661928 -2.827255 35374.925780
1.661930 -2.816255 35374.000000
1.664526 -2.823520 35362.386720
1.664528 -2.820522 35361.421880
1.667111 -2.816785 35358.300780
1.667113 -2.818787 35358.191410
1.668158 -2.820899 35357.847660
1.668162 -2.814899 35357.675780
1.669711 -2.817050 35345.886720
1.672294 -2.825302 35332.492190
1.672296 -2.814302 35332.222660
1.674892 -2.818554 35321.644530
1.674894 -2.819554 35320.210940
1.677477 -2.831806 35302.046880
1.677481 -2.814806 35300.730470
1.679283 -2.829970 35296.250000
1.679285 -2.814970 35296.066410
1.680077 -2.825046 35293.851560
1.682673 -2.823286 35279.406250
1.682675 -2.816286 35277.234380
1.685269 -2.830513 35262.433590
1.685273 -2.820513 35261.390620
1.690425 -2.813967 35237.816410
1.690450 -2.819967 35228.062500
1.690456 -2.831967 35227.699220
1.695648 -2.819408 35211.843750
1.695652 -2.828408 35209.773440
1.700833 -2.819824 35198.214840
1.700837 -2.826824 35197.855470
1.701566 -2.822887 35182.093750
1.706029 -2.830228 35156.277340
1.706033 -2.815228 35154.019530
1.711224 -2.827606 35127.726560
1.711226 -2.833606 35126.011720
1.712714 -2.834720 35116.457030
1.712719 -2.821720 35115.328120
1.716424 -2.815972 35096.890620
1.721626 -2.829325 35070.417970
1.721630 -2.820325 35068.539060
1.723875 -2.829464 35060.125000
1.723877 -2.833464 35059.882810
1.726826 -2.825653 35050.671880
1.732020 -2.827955 35038.484380
1.732022 -2.815955 35037.699220
1.735036 -2.830132 35026.164060
1.735038 -2.824132 35025.191410
1.737230 -2.825246 35018.031250
1.742424 -2.824510 35007.500000
1.742426 -2.825510 35006.511720
1.746207 -2.831699 34997.074220
1.746213 -2.833699 34995.910160
1.752843 -2.821990 34977.898440
1.757380 -2.837179 34961.914060
1.757387 -2.821179 34960.550780
1.763247 -2.829381 34944.343750
1.768453 -2.820544 34933.851560
1.768455 -2.817544 34933.265620
1.768556 -2.829557 34930.933590
1.773661 -2.836696 34924.824220
1.773664 -2.821696 34924.296880
1.778870 -2.824809 34920.789060
1.778872 -2.827809 34920.507810
1.784078 -2.826910 34911.527340
1.784080 -2.831910 34910.773440
1.779729 -2.822835 34915.632810
1.789286 -2.830986 34904.269530
1.789289 -2.819986 34903.875000
1.790915 -2.830998 34901.277340
1.790917 -2.821998 34901.273440
1.794497 -2.822036 34900.714840
1.799703 -2.837062 34904.621090
1.799705 -2.830062 34905.007810
1.802099 -2.818062 34908.363280
1.802103 -2.830062 34908.414060
1.810120 -2.832049 34910.609380
1.810124 -2.825049 34910.824220
1.804914 -2.820062 34908.691410
1.813275 -2.822024 34915.113280
1.813277 -2.827024 34915.347660
1.820536 -2.822923 34926.093750
1.820541 -2.822923 34926.761720
1.824458 -2.828860 34936.222660
1.824461 -2.820860 34937.921880
1.815332 -2.827998 34918.386720
1.825749 -2.818835 34950.714840
1.825755 -2.821835 34951.242190
