X Z P
1.322176 0.186128 31506.484380
1.323211 0.188078 31502.101560
1.336112 0.198422 31485.169920
1.336111 0.184422 31485.169920
1.337121 0.191371 31484.306640
1.340375 0.195182 31489.662110
1.343073 0.194044 31492.632810
1.343073 0.197044 31492.636720
1.344082 0.179981 31484.634770
1.346831 0.196817 31484.640620
1.350035 0.178640 31483.960940
1.350034 0.193640 31483.968750
1.351031 0.192577 31478.521480
1.353288 0.181438 31480.419920
1.356996 0.196211 31480.109380
1.356995 0.181211 31480.113280
1.357980 0.197148 31477.277340
1.359745 0.182035 31477.373050
1.363957 0.191770 31476.326170
1.363957 0.190770 31476.328120
1.364941 0.180694 31474.373050
1.366202 0.183619 31472.380860
1.370919 0.181303 31469.572270
1.370918 0.196303 31469.572270
1.371889 0.188228 31467.710940
1.372659 0.197177 31463.386720
1.377867 0.180811 31457.345700
1.377867 0.189812 31457.347660
1.378838 0.192736 31451.705080
1.378847 0.184735 31451.697270
1.384828 0.193294 31446.505860
1.384828 0.179294 31446.501950
1.385787 0.180231 31452.328120
1.391777 0.182765 31468.654300
1.391776 0.180765 31468.648440
1.392723 0.182689 31470.376950
1.392732 0.195688 31470.376950
1.398486 0.188235 31470.816410
1.398725 0.187210 31469.478520
1.398726 0.187210 31469.478520
1.399671 0.183134 31469.410160
1.404943 0.185705 31472.468750
1.405687 0.190642 31473.076170
1.405686 0.183642 31473.076170
1.406608 0.175567 31472.201170
1.411400 0.193151 31471.375000
1.412636 0.174037 31470.078120
1.412635 0.187037 31470.080080
1.413556 0.188961 31466.505860
1.417857 0.174570 31459.763670
1.419571 0.189419 31455.923830
1.424313 0.191990 31465.642580
1.419572 0.184419 31455.921880
1.420492 0.182343 31455.130860
1.426520 0.188776 31479.142580
1.426520 0.177776 31479.136720
1.427428 0.192700 31486.105470
1.430770 0.192372 31500.529300
1.433469 0.183120 31507.166020
1.433468 0.190120 31507.167970
1.434364 0.176032 31504.185550
1.437227 0.181742 31509.160160
1.440405 0.190427 31512.656250
1.440404 0.184427 31512.662110
1.441288 0.180338 31508.513670
1.443684 0.188099 31510.968750
1.447341 0.178720 31508.666020
1.447340 0.179720 31508.673830
1.448224 0.179632 31503.644530
1.450141 0.176418 31503.835940
1.454271 0.187990 31512.117190
1.454277 0.187989 31512.146480
1.454277 0.176989 31512.138670
1.455147 0.189888 31520.757810
1.456598 0.175737 31536.421880
1.461213 0.188232 31558.123050
1.461213 0.172232 31558.111330
1.462071 0.189131 31564.367190
1.463054 0.187018 31569.458980
1.468137 0.178450 31579.980470
1.468136 0.168450 31579.970700
1.468994 0.184350 31583.277340
1.469511 0.175286 31584.009770
1.475073 0.184643 31585.980470
1.475072 0.176643 31585.978520
1.475918 0.179542 31581.345700
1.481996 0.173824 31582.578120
1.481996 0.181824 31582.566410
1.482828 0.172723 31602.400390
1.488920 0.184966 31631.746090
1.488919 0.182966 31631.732420
1.489753 0.181865 31642.841800
1.489752 0.171865 31642.832030
1.495339 0.183159 31656.677730
1.495830 0.172096 31662.744140
1.496663 0.180995 31663.589840
1.496664 0.181995 31663.589840
1.501795 0.184327 31662.599610
1.502754 0.164200 31659.787110
1.503561 0.168087 31663.882810
1.509655 0.172281 31686.849610
1.509663 0.180280 31686.902340
1.509665 0.171280 31686.916020
1.510472 0.165166 31713.371090
1.514709 0.181586 31734.117190
1.516576 0.165334 31744.519530
1.516574 0.174334 31744.517580
1.517370 0.179221 31747.638670
1.521166 0.166691 31758.183590
1.523486 0.181363 31765.195310
1.523485 0.170363 31765.197270
1.524268 0.165250 31759.544920
1.527623 0.163770 31760.914060
1.530385 0.174379 31769.876950
1.530383 0.178379 31769.871090
1.531166 0.176266 31781.878910
1.534080 0.164824 31809.958980
1.537283 0.179358 31831.259770
1.537282 0.159358 31831.259770
1.538052 0.166244 31832.203120
1.540536 0.172866 31844.333980
1.544181 0.159311 31857.832030
1.544180 0.159311 31857.830080
1.544937 0.169198 31860.464840
1.546993 0.170882 31866.851560
1.551067 0.161252 31880.199220
1.551065 0.170252 31880.187500
1.551823 0.168138 31888.835940
1.553450 0.166873 31909.111330
1.557965 0.170167 31935.757810
1.557963 0.163167 31935.744140
1.558709 0.168041 31943.718750
1.559907 0.161852 31952.412110
1.564851 0.156057 31968.669920
1.564849 0.168058 31968.656250
1.565582 0.154931 31974.103520
1.566364 0.162805 31979.380860
1.571724 0.154910 31994.808590
1.571722 0.159910 31994.791020
1.572455 0.157796 32003.927730
1.572821 0.168733 32022.960940
1.578597 0.166750 32052.640620
1.578595 0.167750 32052.623050
1.579328 0.159636 32066.300780
1.927941 0.073154 35580.414060
1.922930 0.070867 35519.371090
1.922927 0.082867 35519.312500
1.927946 0.071152 35580.578120
1.933160 0.062372 35641.398440
1.933155 0.078374 35641.296880
1.935841 0.059454 35660.164060
1.936118 0.063365 35688.699220
1.937632 0.060836 35703.332030
1.936121 0.065364 35688.703120
1.937632 0.063836 35703.339840
1.937646 0.073831 35703.570310
1.940860 0.070713 35737.441410
1.947317 0.075481 35827.015620
1.947317 0.061481 35826.980470
1.944089 0.064603 35791.000000
1.949019 0.064888 35833.781250
1.949284 0.073800 35846.699220
1.949287 0.066799 35846.734380
1.953774 0.061224 35911.304690
1.962173 0.059260 36004.796880
1.960231 0.069954 35978.562500
1.962425 0.062172 36027.203120
1.962427 0.058171 36027.242190
1.966688 0.059658 36086.929690
1.973144 0.066351 36151.839840
1.975313 0.061581 36181.136720
1.975540 0.046493 36190.335940
1.979018 0.051233 36208.257810
1.975543 0.061492 36190.355470
1.979601 0.048018 36258.570310
1.986058 0.048685 36319.851560
1.988429 0.044827 36344.863280
1.988643 0.040751 36372.527340
1.988646 0.044751 36372.570310
1.992515 0.048326 36419.773440
1.998972 0.050955 36511.609380
1.995743 0.047141 36466.183590
2.001519 0.038022 36537.562500
2.001721 0.051947 36544.191410
2.001723 0.036946 36544.207030
2.002200 0.037770 36553.421880
2.002214 0.053765 36553.476560
2.005429 0.048559 36605.539060
2.011885 0.042163 36675.515620
2.014773 0.043079 36734.113280
2.014596 0.048154 36703.972660
2.014776 0.031078 36734.152340
2.018342 0.039742 36791.980470
2.024799 0.035295 36865.140620
2.027636 0.027224 36905.972660
2.027813 0.041161 36917.464840
2.027815 0.042160 36917.480470
2.031215 0.039863 36967.468750
2.031256 0.026849 36995.167970
2.037713 0.028377 37047.980470
2.040676 0.039255 37087.277340
2.040827 0.035192 37116.085940
2.040830 0.026191 37116.121090
2.044169 0.019893 37160.437500
2.066667 0.016128 37494.152340
2.063540 0.027351 37449.746090
2.066668 0.020128 37494.191410
2.066793 0.030078 37523.695310
2.069997 0.010804 37580.472660
2.076454 0.007244 37659.402340
2.082911 0.016671 37790.546880
2.079734 0.009945 37720.894530
2.079629 0.020984 37700.796880
2.079732 0.019945 37720.851560
2.079730 0.013946 37720.832030
2.089367 0.007086 37884.113280
2.092583 0.011800 37940.656250
2.092671 0.016762 37958.671880
2.092672 0.016761 37958.695310
2.095824 0.006476 38018.777340
2.050626 0.026396 37263.066410
2.047398 0.038644 37212.292970
2.053678 0.034210 37289.792970
2.053817 0.031160 37303.386720
2.053819 0.020159 37303.421880
2.057083 0.015886 37358.042970
2.102281 -0.002135 38106.980470
2.105509 0.000554 38165.183590
2.105585 -0.001472 38199.085940
2.105586 0.002528 38199.128910
2.108738 0.008229 38242.031250
2.115195 -0.006406 38365.589840
2.111966 0.010918 38302.171880
2.118410 -0.000730 38407.523440
2.118473 0.001244 38431.476560
2.118474 -0.008756 38431.511720
2.121652 -0.009067 38501.683590
2.131311 -0.015052 38670.437500
2.128109 -0.008728 38607.250000
2.131349 -0.000065 38701.554690
2.131350 0.003935 38701.585940
2.134565 -0.016414 38772.039060
2.141022 -0.018100 38874.980470
2.144212 -0.006425 38976.281250
2.144175 -0.009412 38937.394530
2.147479 -0.017799 39064.722660
2.160393 -0.009247 39382.906250
2.159333 -0.017793 39328.933590
2.153936 -0.012523 39178.511720
2.157050 -0.019835 39256.445310
2.157049 -0.023834 39256.417970
2.157051 -0.006835 39256.468750
2.157051 -0.005835 39256.503910
2.157164 -0.005873 39281.203120
2.157164 -0.021873 39281.250000
2.157164 -0.018873 39281.222660
2.163621 -0.014609 39421.304690
2.166849 -0.029984 39361.363280
2.169876 -0.019270 39188.355470
1.585470 0.158564 32081.615230
1.585468 0.160564 32081.605470
1.586188 0.154451 32092.478520
1.586190 0.154451 32092.496090
1.592342 0.162354 32125.554690
1.593049 0.158240 32155.320310
1.593050 0.156240 32155.339840
1.598648 0.158231 32180.433590
1.599203 0.157130 32190.548830
1.599896 0.167004 32195.546880
1.599898 0.157004 32195.556640
1.605105 0.163046 32211.373050
1.608338 0.152452 32243.271480
1.611562 0.151848 32272.832030
1.606063 0.150869 32220.619140
1.606757 0.159743 32222.425780
1.608333 0.159453 32243.193360
1.606758 0.166743 32222.433590
1.612924 0.166583 32291.933590
1.613604 0.162457 32298.896480
1.613606 0.158457 32298.906250
1.618018 0.163624 32316.212890
1.619771 0.155284 32327.689450
1.620440 0.154158 32331.984380
1.620441 0.150158 32331.986330
1.620458 0.160154 32332.044920
1.624475 0.156376 32356.353520
1.624476 0.144376 32356.433590
1.626619 0.156960 32373.949220
1.627287 0.163821 32391.322270
1.627289 0.153821 32391.347660
1.630932 0.155102 32421.320310
1.626619 0.157960 32373.939450
1.640945 0.142097 32484.525390
1.640946 0.144097 32484.541020
1.640950 0.159096 32484.576170
1.643846 0.156504 32520.695310
1.640944 0.160097 32484.503910
1.647137 0.145823 32549.236330
1.647768 0.157697 32553.683590
1.647769 0.156697 32553.685550
1.650303 0.156168 32567.787110
1.653526 0.147488 32583.718750
1.653960 0.149398 32587.638670
1.654590 0.157272 32591.189450
1.654592 0.150272 32591.197270
1.656545 0.137856 32619.818360
1.656564 0.142852 32620.023440
1.633467 0.144598 32435.564450
1.634110 0.156472 32439.185550
1.634111 0.142472 32439.189450
1.637389 0.150816 32455.230470
1.640302 0.155223 32472.265620
1.661400 0.147822 32671.949220
1.661402 0.139822 32671.955080
1.663216 0.137431 32685.810550
1.660782 0.139961 32653.156250
1.667605 0.142485 32703.453120
1.668210 0.154359 32710.599610
1.674414 0.147997 32774.859380
1.671514 0.137628 32733.214840
1.674416 0.149997 32774.894530
1.676130 0.141606 32804.171880
1.681225 0.146471 32826.574220
1.681805 0.138345 32831.554690
1.682587 0.143169 32844.945310
1.688021 0.150933 32880.859380
1.688023 0.144932 32880.921880
1.689044 0.148706 32915.929690
1.694819 0.136369 32945.628910
1.695387 0.138243 32955.878910
1.695390 0.144242 32955.886720
1.701957 0.147692 33050.933590
1.698729 0.138461 32992.886720
1.708402 0.132178 33073.371090
1.708956 0.138052 33083.015620
1.708959 0.142052 33083.058590
1.714871 0.132615 33155.273440
1.721328 0.127051 33202.179690
1.721958 0.130899 33203.574220
1.722488 0.123773 33215.054690
1.722491 0.131773 33215.085940
1.727785 0.135449 33284.503910
1.734241 0.129835 33335.636720
1.753612 0.129866 33566.484380
1.753612 0.120866 33566.332030
1.752118 0.129255 33502.371090
1.750383 0.134711 33488.257810
1.749516 0.129938 33479.535160
1.760069 0.115164 33610.988280
1.762490 0.125533 33616.558590
1.762982 0.119395 33626.359380
1.762984 0.122394 33626.394530
1.766526 0.119449 33690.046880
1.772982 0.129708 33747.914060
1.776440 0.110774 33777.789060
1.776438 0.119775 33777.765620
1.779439 0.116943 33832.734380
1.776336 0.111801 33762.597660
1.775959 0.119901 33757.988280
1.785896 0.112165 33888.527340
1.735490 0.135532 33339.785160
1.736007 0.120394 33348.515620
1.736009 0.132393 33348.542970
1.740698 0.131196 33416.277340
1.747155 0.117544 33472.617190
1.748996 0.133077 33478.015620
1.749513 0.133938 33479.503910
1.789402 0.120194 33919.074220
1.789868 0.124068 33933.960940
1.789871 0.118067 33933.976560
1.792353 0.124361 33984.308590
1.792363 0.119358 33984.394530
1.798810 0.103545 34030.023440
1.803274 0.101284 34089.777340
1.803277 0.118283 34089.785160
1.805267 0.107704 34121.808590
1.802833 0.106410 34071.574220
1.799503 0.104344 34057.835940
1.811723 0.101838 34185.515620
1.814947 0.105906 34223.929690
1.816226 0.114539 34228.046880
1.816654 0.112413 34231.835940
1.816657 0.117412 34231.855470
1.816657 0.111412 34231.839840
1.818180 0.103959 34247.949220
1.824637 0.106054 34347.312500
1.821409 0.111013 34293.738280
1.829606 0.112592 34372.328120
1.830022 0.095478 34386.640620
1.830024 0.097477 34386.648440
1.831094 0.099150 34404.820310
1.837551 0.098208 34487.417970
1.834322 0.110179 34450.632810
1.834322 0.106179 34450.550780
1.843364 0.089455 34529.464840
1.844009 0.099253 34574.863280
1.843367 0.099454 34529.566410
1.844008 0.097253 34574.792970
1.850464 0.106273 34635.093750
1.856303 0.105483 34684.539060
1.856304 0.096482 34684.566410
1.856681 0.096369 34720.992190
1.856684 0.089368 34721.074220
1.856687 0.101367 34721.121090
1.863378 0.087263 34788.695310
1.842961 0.101569 34518.078120
1.869608 0.094308 34845.496090
1.869973 0.090195 34870.683590
1.869976 0.096194 34870.726560
1.876292 0.090190 34941.937500
1.889198 0.091030 35103.730470
1.883243 0.091969 35028.734380
1.889205 0.095028 35103.863280
1.889236 0.091018 35104.066410
1.883240 0.087970 35028.656250
1.882900 0.089084 34997.031250
1.896167 0.084771 35165.804690
1.896167 0.092771 35165.847660
1.896494 0.081670 35201.683590
1.896497 0.086669 35201.718750
1.902119 0.074803 35250.453120
1.908576 0.084672 35335.773440
1.905348 0.072744 35303.593750
1.909408 0.069395 35340.808590
1.909723 0.074294 35354.292970
1.909726 0.074293 35354.324220
1.915033 0.069516 35420.195310
1.921490 0.069347 35482.226560
1.922637 0.083956 35494.156250
2.169863 -0.020304 37718.605470
2.169876 -0.021270 37774.593750
2.169876 -0.026270 37774.695310
